57801.702678 0.000039 0.025413 0.001595 1 2
57801.702716 0.000039 0.026889 0.001594 1 2
57801.702755 0.000039 0.025556 0.001670 1 2
57801.702794 0.000039 0.026022 0.001644 1 2
57801.702833 0.000039 0.024054 0.001683 1 2
57801.702872 0.000039 0.026998 0.001621 1 2
57801.702911 0.000039 0.025754 0.001602 1 2
57801.702950 0.000039 0.025378 0.001594 1 2
57801.702989 0.000039 0.028017 0.001543 1 2
57801.703028 0.000039 0.029736 0.001771 1 2
57801.703067 0.000039 0.024374 0.001682 1 2
57801.703106 0.000039 0.027589 0.001679 1 2
57801.703145 0.000039 0.024188 0.001826 1 2
57801.703184 0.000039 0.024532 0.001730 1 2
57801.703223 0.000039 0.027742 0.001525 1 2
57801.703262 0.000039 0.029709 0.001686 1 2
57801.703301 0.000039 0.025566 0.001714 1 2
57801.703340 0.000039 0.033459 0.001609 1 2
57801.703379 0.000039 0.029524 0.001888 1 2
57801.703418 0.000039 0.028509 0.001727 1 2
57801.703457 0.000039 0.031822 0.001646 1 2
57801.703496 0.000039 0.028863 0.001659 1 2
57801.703535 0.000039 0.029086 0.001528 1 2
57801.703574 0.000039 0.025510 0.001566 1 2
57801.703613 0.000039 0.027554 0.001568 1 2
57801.703652 0.000039 0.030267 0.001584 1 2
57801.703691 0.000039 0.029867 0.001579 1 2
57801.703730 0.000039 0.023890 0.001488 1 2
57801.703769 0.000039 0.024672 0.001444 1 2
57801.703808 0.000039 0.025932 0.001470 1 2
57801.703847 0.000039 0.026531 0.001904 1 2
57801.703886 0.000039 0.030307 0.001766 1 2
57801.703925 0.000039 0.027438 0.001915 1 2
57801.703964 0.000039 0.025147 0.001673 1 2
57801.704003 0.000039 0.029087 0.001715 1 2
57801.704042 0.000039 0.025133 0.001807 1 2
57801.704081 0.000039 0.028061 0.001777 1 2
57801.704120 0.000039 0.028351 0.001858 1 2
57801.704158 0.000039 0.025816 0.001752 1 2
57801.704197 0.000039 0.029049 0.001824 1 2
57801.704236 0.000039 0.027942 0.001928 1 2
57801.704275 0.000039 0.027847 0.001798 1 2
57801.704314 0.000039 0.028665 0.001721 1 2
57801.704353 0.000039 0.026455 0.001537 1 2
57801.704392 0.000039 0.023855 0.001759 1 2
57801.704431 0.000039 0.027525 0.001627 1 2
57801.704470 0.000039 0.029209 0.001596 1 2
57801.704509 0.000039 0.027397 0.001634 1 2
57801.704548 0.000039 0.026370 0.001599 1 2
57801.704587 0.000039 0.026741 0.001571 1 2
57801.704626 0.000039 0.025287 0.001613 1 2
57801.704665 0.000039 0.027234 0.001717 1 2
57801.704704 0.000039 0.025953 0.001689 1 2
57801.704743 0.000039 0.025832 0.001728 1 2
57801.704782 0.000039 0.025175 0.001613 1 2
57801.704821 0.000039 0.027075 0.001496 1 2
57801.704860 0.000039 0.028960 0.001736 1 2
57801.704899 0.000039 0.027281 0.001603 1 2
57801.704938 0.000039 0.027039 0.001640 1 2
57801.704977 0.000039 0.026178 0.001683 1 2
57801.705016 0.000039 0.026365 0.001727 1 2
57801.705055 0.000039 0.025104 0.001718 1 2
57801.705094 0.000039 0.030213 0.001745 1 2
57801.705133 0.000039 0.027907 0.001968 1 2
57801.705172 0.000039 0.023354 0.002036 1 2
57801.705211 0.000039 0.025739 0.001809 1 2
57801.705250 0.000039 0.025590 0.001901 1 2
57801.705289 0.000039 0.028908 0.001683 1 2
57801.705328 0.000039 0.027860 0.001646 1 2
57801.705367 0.000039 0.028672 0.001668 1 2
57801.705406 0.000039 0.029365 0.001885 1 2
57801.705445 0.000039 0.027699 0.001734 1 2
57801.705484 0.000039 0.024467 0.001541 1 2
57801.705523 0.000039 0.027761 0.001652 1 2
57801.705562 0.000039 0.027695 0.001718 1 2
57801.705600 0.000039 0.027537 0.001851 1 2
57801.705639 0.000039 0.025357 0.001710 1 2
57801.705678 0.000039 0.025917 0.001551 1 2
57801.705717 0.000039 0.028481 0.001651 1 2
57801.705756 0.000039 0.030483 0.001664 1 2
57801.705795 0.000039 0.029383 0.001755 1 2
57801.705834 0.000039 0.031414 0.001847 1 2
57801.705873 0.000039 0.035043 0.001842 1 2
57801.705912 0.000039 0.031048 0.001712 1 2
57801.705951 0.000039 0.031516 0.001658 1 2
57801.705990 0.000039 0.030065 0.001521 1 2
57801.706029 0.000039 0.031424 0.001889 1 2
57801.706068 0.000039 0.029061 0.002142 1 2
57801.706107 0.000039 0.028263 0.002212 1 2
57801.706146 0.000039 0.023481 0.001955 1 2
57801.706185 0.000039 0.029644 0.001861 1 2
57801.706224 0.000039 0.032097 0.002079 1 2
57801.706263 0.000039 0.026303 0.001829 1 2
57801.706302 0.000039 0.028178 0.001669 1 2
57801.706341 0.000039 0.032061 0.001789 1 2
57801.706380 0.000039 0.028125 0.001781 1 2
57801.706419 0.000039 0.031352 0.001849 1 2
57801.706458 0.000039 0.031558 0.001900 1 2
57801.706497 0.000039 0.024637 0.001776 1 2
57801.706536 0.000039 0.030060 0.001835 1 2
57801.706575 0.000039 0.025805 0.001785 1 2
57801.706614 0.000039 0.027918 0.001765 1 2
57801.706653 0.000039 0.026618 0.001520 1 2
57801.706692 0.000039 0.029953 0.001578 1 2
57801.706731 0.000039 0.027420 0.001733 1 2
57801.706770 0.000039 0.025882 0.001646 1 2
57801.706809 0.000039 0.028464 0.001713 1 2
57801.706848 0.000039 0.026522 0.001696 1 2
57801.706887 0.000039 0.028900 0.001683 1 2
57801.706926 0.000039 0.032413 0.001858 1 2
57801.706965 0.000039 0.029273 0.001607 1 2
57801.707004 0.000039 0.029910 0.001724 1 2
57801.707042 0.000039 0.031352 0.001606 1 2
57801.707081 0.000039 0.033084 0.001703 1 2
57801.707120 0.000039 0.031911 0.001563 1 2
57801.707159 0.000039 0.035802 0.001648 1 2
57801.707198 0.000039 0.034860 0.001542 1 2
57801.707237 0.000039 0.032486 0.001519 1 2
57801.707276 0.000039 0.032213 0.001509 1 2
57801.707315 0.000039 0.034765 0.001627 1 2
57801.707354 0.000039 0.030107 0.001573 1 2
57801.707393 0.000039 0.029818 0.001541 1 2
57801.707432 0.000039 0.031022 0.001649 1 2
57801.707471 0.000039 0.027982 0.001576 1 2
57801.707510 0.000039 0.027868 0.001552 1 2
57801.707549 0.000039 0.029409 0.001600 1 2
57801.707588 0.000039 0.028772 0.001609 1 2
57801.707627 0.000039 0.028448 0.001644 1 2
57801.707666 0.000039 0.027665 0.001871 1 2
57801.707705 0.000039 0.027902 0.001882 1 2
57801.707744 0.000039 0.030128 0.001601 1 2
57801.707783 0.000039 0.028834 0.001580 1 2
57801.707822 0.000039 0.030638 0.001724 1 2
57801.707861 0.000039 0.025604 0.001716 1 2
57801.707900 0.000039 0.025141 0.001941 1 2
57801.707939 0.000039 0.026520 0.001647 1 2
57801.707978 0.000039 0.028905 0.001682 1 2
57801.708017 0.000039 0.031070 0.001854 1 2
57801.708056 0.000039 0.029134 0.001695 1 2
57801.708095 0.000039 0.029648 0.001974 1 2
57801.708134 0.000039 0.028559 0.001922 1 2
57801.708173 0.000039 0.029100 0.001617 1 2
57801.708212 0.000039 0.026860 0.001591 1 2
57801.708251 0.000039 0.027724 0.001577 1 2
57801.708290 0.000039 0.032650 0.001795 1 2
57801.708329 0.000039 0.028751 0.001715 1 2
57801.708368 0.000039 0.028121 0.001709 1 2
57801.708407 0.000039 0.030776 0.001751 1 2
57801.708446 0.000039 0.033501 0.001923 1 2
57801.708484 0.000039 0.024351 0.001688 1 2
57801.708523 0.000039 0.026721 0.001822 1 2
57801.708562 0.000039 0.031161 0.001631 1 2
57801.708601 0.000039 0.029544 0.001684 1 2
57801.708640 0.000039 0.031443 0.001696 1 2
57801.708679 0.000039 0.028161 0.001840 1 2
57801.708718 0.000039 0.026943 0.001952 1 2
57801.708757 0.000039 0.026804 0.002071 1 2
57801.708796 0.000039 0.027329 0.001826 1 2
57801.708835 0.000039 0.029524 0.001915 1 2
57801.708874 0.000039 0.030490 0.001781 1 2
57801.708913 0.000039 0.025484 0.001751 1 2
57801.708952 0.000039 0.031067 0.002002 1 2
57801.708991 0.000039 0.028777 0.002152 1 2
57801.709030 0.000039 0.030015 0.001828 1 2
57801.709069 0.000039 0.030016 0.002483 1 2
57801.709108 0.000039 0.027260 0.002000 1 2
57801.709147 0.000039 0.031478 0.001762 1 2
57801.709186 0.000039 0.030767 0.001834 1 2
57801.709225 0.000039 0.031356 0.002829 1 2
57801.709264 0.000039 0.030907 0.001812 1 2
57801.709303 0.000039 0.028826 0.001879 1 2
57801.709342 0.000039 0.033682 0.001789 1 2
57801.709381 0.000039 0.031768 0.001815 1 2
57801.709420 0.000039 0.030088 0.001658 1 2
57801.709459 0.000039 0.029264 0.001661 1 2
57801.709498 0.000039 0.029402 0.001584 1 2
57801.709537 0.000039 0.030796 0.001625 1 2
57801.709576 0.000039 0.031188 0.001909 1 2
57801.709615 0.000039 0.031443 0.001691 1 2
57801.709654 0.000039 0.031185 0.001729 1 2
57801.709693 0.000039 0.027233 0.001730 1 2
57801.709732 0.000039 0.027159 0.001924 1 2
57801.709771 0.000039 0.030131 0.002020 1 2
57801.709810 0.000039 0.027589 0.002036 1 2
57801.709849 0.000039 0.030218 0.001826 1 2
57801.709888 0.000039 0.031330 0.001803 1 2
57801.709926 0.000039 0.030747 0.001581 1 2
57801.709965 0.000039 0.030246 0.001524 1 2
57801.710004 0.000039 0.034309 0.001544 1 2
57801.710043 0.000039 0.033601 0.001575 1 2
57801.710082 0.000039 0.032378 0.001467 1 2
57801.710121 0.000039 0.032828 0.001571 1 2
57801.710160 0.000039 0.034606 0.001630 1 2
57801.710199 0.000039 0.031346 0.001599 1 2
57801.710238 0.000039 0.031172 0.001667 1 2
57801.710277 0.000039 0.034157 0.001679 1 2
57801.710316 0.000039 0.033051 0.001633 1 2
57801.710355 0.000039 0.032243 0.001549 1 2
57801.710394 0.000039 0.033962 0.001493 1 2
57801.710433 0.000039 0.034247 0.001624 1 2
57801.710472 0.000039 0.033428 0.001599 1 2
57801.710511 0.000039 0.033852 0.001620 1 2
57801.710550 0.000039 0.033225 0.001835 1 2
57801.710589 0.000039 0.032762 0.001571 1 2
57801.710628 0.000039 0.031161 0.001572 1 2
57801.710667 0.000039 0.032228 0.001500 1 2
57801.710706 0.000039 0.033417 0.001556 1 2
57801.710745 0.000039 0.032406 0.001521 1 2
57801.710784 0.000039 0.032117 0.001498 1 2
57801.710823 0.000039 0.033891 0.001553 1 2
57801.710862 0.000039 0.028809 0.001437 1 2
57801.710901 0.000039 0.032138 0.001391 1 2
57801.710940 0.000039 0.032671 0.001442 1 2
57801.710979 0.000039 0.032762 0.001477 1 2
57801.711018 0.000039 0.030024 0.001357 1 2
57801.711057 0.000039 0.028247 0.001410 1 2
57801.711096 0.000039 0.028224 0.001400 1 2
57801.711135 0.000039 0.029200 0.001479 1 2
57801.711174 0.000039 0.031304 0.001488 1 2
57801.711213 0.000039 0.032164 0.001483 1 2
57801.711252 0.000039 0.029732 0.001434 1 2
57801.711291 0.000039 0.029658 0.001397 1 2
57801.711330 0.000039 0.030597 0.001448 1 2
57801.711368 0.000039 0.033375 0.001544 1 2
57801.711407 0.000039 0.025872 0.001313 1 2
57801.711446 0.000039 0.033145 0.001446 1 2
57801.711485 0.000039 0.028509 0.001346 1 2
57801.711524 0.000039 0.029772 0.001427 1 2
