58870.677396	0.000046	0.029789	0.004360
58870.677388	0.000061	0.038187	0.004264
58870.677449	0.000061	0.035083	0.003560
58870.677510	0.000061	0.039586	0.003196
58870.677571	0.000061	0.039489	0.003740
58870.677632	0.000061	0.039331	0.003474
58870.677693	0.000061	0.035582	0.003374
58870.677754	0.000061	0.039493	0.002834
58870.677815	0.000061	0.039141	0.002441
58870.677876	0.000061	0.034281	0.002653
58870.677937	0.000061	0.039611	0.002709
58870.677998	0.000061	0.041569	0.003005
58870.678059	0.000061	0.038948	0.002840
58870.678120	0.000061	0.040250	0.002893
58870.678181	0.000061	0.042485	0.002907
58870.678241	0.000061	0.036872	0.002941
58870.678302	0.000061	0.036772	0.002731
58870.678363	0.000061	0.034040	0.002829
58870.678424	0.000061	0.041101	0.002689
58870.678485	0.000061	0.033646	0.002434
58870.678546	0.000061	0.040579	0.002539
58870.678607	0.000061	0.037107	0.002180
58870.678668	0.000061	0.040371	0.002322
58870.678729	0.000061	0.038548	0.002184
58870.678790	0.000061	0.039562	0.002467
58870.678851	0.000061	0.042097	0.002630
58870.678912	0.000061	0.035397	0.002396
58870.678973	0.000061	0.039927	0.002760
58870.679034	0.000061	0.039264	0.002593
58870.679095	0.000061	0.039037	0.002327
58870.679156	0.000061	0.040594	0.002319
58870.679217	0.000061	0.031028	0.002246
58870.679278	0.000061	0.035913	0.002183
58870.679339	0.000061	0.036788	0.002215
58870.679399	0.000061	0.040845	0.002348
58870.679460	0.000061	0.039901	0.002490
58870.679521	0.000061	0.032033	0.002304
58870.679582	0.000061	0.035182	0.002226
58870.679643	0.000061	0.039089	0.002256
58870.679704	0.000061	0.041454	0.002213
58870.679765	0.000061	0.041326	0.002391
58870.679826	0.000061	0.037301	0.002411
58870.679887	0.000061	0.038318	0.002824
58870.679948	0.000061	0.041330	0.002653
58870.680009	0.000061	0.037891	0.002598
58870.680070	0.000061	0.041485	0.002825
58870.680131	0.000061	0.036904	0.002922
58870.680192	0.000061	0.041882	0.002681
58870.680253	0.000061	0.032560	0.002829
58870.680314	0.000061	0.037713	0.002865
58870.680375	0.000061	0.047121	0.002745
58870.680436	0.000061	0.035750	0.003278
58870.680497	0.000061	0.041567	0.002674
58870.680557	0.000061	0.029754	0.002620
58870.680618	0.000061	0.034280	0.002564
58870.680679	0.000061	0.032651	0.002450
58870.680740	0.000061	0.039114	0.002444
58870.680801	0.000061	0.038721	0.002385
58870.680862	0.000061	0.039381	0.002273
58870.680923	0.000061	0.036327	0.002401
58870.680984	0.000061	0.037902	0.002513
58870.681045	0.000061	0.038579	0.002553
58870.681106	0.000061	0.033932	0.002449
58870.681167	0.000061	0.038832	0.002486
58870.681228	0.000061	0.037242	0.002166
58870.681289	0.000061	0.035083	0.002259
58870.681350	0.000061	0.036521	0.002443
58870.681411	0.000061	0.036023	0.003021
58870.681472	0.000061	0.032120	0.002822
58870.681533	0.000061	0.028290	0.002739
58870.681594	0.000061	0.035858	0.003230
58870.681655	0.000061	0.038482	0.002892
58870.681716	0.000061	0.038785	0.002309
58870.681776	0.000061	0.034540	0.002816
58870.681837	0.000061	0.037532	0.002591
58870.681898	0.000061	0.036839	0.002710
58870.681959	0.000061	0.035704	0.002667
58870.682020	0.000061	0.036338	0.002840
58870.682081	0.000061	0.033061	0.002627
58870.682142	0.000061	0.037246	0.002313
58870.682203	0.000061	0.038474	0.002093
58870.682264	0.000061	0.037270	0.002412
58870.682325	0.000061	0.035869	0.002193
58870.682386	0.000061	0.035043	0.002225
58870.682447	0.000061	0.037468	0.002088
58870.682508	0.000061	0.031725	0.002301
58870.682569	0.000061	0.037437	0.002172
58870.682630	0.000061	0.033311	0.002049
58870.682691	0.000061	0.035315	0.002060
58870.682752	0.000061	0.035388	0.001964
58870.682813	0.000061	0.036422	0.002231
